customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2006-GTFDU,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.92,2840.47,No
2485-LCHED,Male,1,Yes,Yes,54,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),77.29,4180.34,No
3067-VTZDF,Male,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,81.53,3419.05,Yes
7122-QMMPA,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.88,64.12,Yes
9064-BTJPA,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,74.42,1039.42,Yes
5717-VLUDH,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.56,28.36,Yes
8715-QTBAO,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.95,2458.17,Yes
8238-AQMLI,Male,1,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.35,1776.82,No
5660-QJFMC,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.19,639.13,Yes
7227-JFZTN,Female,1,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.34,205.29,Yes
6785-ELHLW,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,93.45,2062.59,Yes
6144-YKMKN,Female,0,Yes,Yes,36,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),73.89,2669.45,No
7276-NICVB,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.33,553.77,Yes
5934-LUJAD,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.49,170.02,Yes
4771-QNCLR,Male,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),68.06,4009.48,No
3303-WUVLA,Male,0,Yes,Yes,68,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,74.02,5038.41,No
8395-RJYNY,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),31.03,926.62,No
3180-AZXHS,Male,1,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.87,1994.09,No
1014-CXHCI,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.74,386.4,Yes
2242-RVEQC,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.52,400.31,No
7249-HCVLG,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.12,84.1,No
2848-COVKJ,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,98.94,2175.12,Yes
3456-OGYZP,Male,0,No,No,69,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),83.65,5770.41,No
4408-AWFDN,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.28,20.67,Yes
2003-EDNYL,Male,1,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),86.35,1390.0,No
2899-DTHIS,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.7,1162.0,Yes
4548-XZJRW,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.01,64.12,Yes
7187-NGHGA,Female,1,No,No,52,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,66.9,3484.0,No
1217-LJHRK,Male,0,Yes,Yes,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.52,2639.41,Yes
4423-RVXPW,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),98.85,6036.21,No
9279-YZKHV,Male,1,Yes,Yes,70,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,57.55,4029.27,Yes
3727-ZMDAV,Male,1,No,No,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.4,2740.08,Yes
2876-KQSWS,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.63,4690.36,Yes
8264-NSVIV,Male,0,Yes,Yes,32,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,77.17,2467.78,Yes
7840-KNQNV,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,81.37,2691.77,No
1595-ZRYRT,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.03,4851.96,No
6832-QTCVL,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.05,2448.22,No
6857-ASKUQ,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.85,219.71,Yes
7505-CKVEO,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),87.87,4312.35,No
1408-OEOYN,Female,1,Yes,No,61,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,75.86,4636.53,Yes
6775-WJCNC,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,103.61,2900.02,No
9049-JMBGA,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,78.01,3903.36,Yes
3968-EWKFD,Male,0,Yes,Yes,4,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),86.69,350.79,Yes
6955-GYTHA,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.51,101.1,No
5189-BJXUJ,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,81.33,2366.02,No
5860-OWRYR,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.36,76.85,Yes
9321-XHEWK,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.33,22.96,Yes
6006-IBZAE,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),100.53,4329.68,No
5417-QXRZA,Male,1,Yes,Yes,26,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,89.29,2330.73,Yes
4436-IXDMG,Male,0,No,No,45,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,90.37,4074.03,Yes
4025-XVDLR,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,89.3,2505.53,No
2324-PICRY,Female,0,No,No,28,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.08,2180.24,Yes
7312-CVVRV,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,98.95,3076.11,Yes
4834-CVGUG,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.2,1723.93,Yes
3838-YFUVN,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.23,84.82,Yes
4891-CGMTL,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),97.13,3793.98,No
3568-RPMRC,Male,0,Yes,No,58,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,85.21,4935.01,No
1877-TMVEC,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.44,92.28,Yes
2326-JFGIA,Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.51,1082.66,Yes
4895-QBAUU,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,108.15,652.2,Yes
2174-BTCGJ,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),91.61,3302.43,No
4641-KANRR,Female,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),89.65,4746.59,No
1825-ZXLLG,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.29,91.45,Yes
2804-WPCGQ,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),88.14,79.7,Yes
2905-RRNTW,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.49,919.28,Yes
8828-TVBSF,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,79.36,4363.94,No
5885-ERJHF,Female,0,No,No,34,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),60.97,2081.03,No
4546-JOYAH,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),102.65,5640.21,Yes
5329-BTRPC,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.23,36.9,No
7561-QWMRN,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.73,886.75,Yes
7840-JTONC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.47,26.63,No
3755-PZJJV,Female,1,No,No,20,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.49,1682.08,Yes
1212-MLMER,Male,1,Yes,No,49,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,69.55,3409.99,Yes
8802-RPTJU,Male,0,No,No,1,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,86.73,83.17,No
6603-CVBPT,Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.61,398.89,Yes
5278-JCFUG,Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),99.48,95.6,Yes
9820-MQXAZ,Male,0,No,No,47,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,83.81,3938.48,No
8419-ASDRS,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,83.17,1576.4,Yes
9917-CUHET,Female,1,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.29,2504.04,Yes
5488-AUHIJ,Male,0,No,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,102.34,3486.0,Yes
4270-IIGTP,Male,1,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),91.47,3836.74,No
9876-UERVU,Female,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.76,4630.11,Yes
2679-YTJXG,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.92,1294.44,Yes
6402-ILFVA,Female,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,87.2,3225.81,Yes
5237-LUNAT,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.28,2181.29,Yes
1364-WWLBW,Female,0,Yes,Yes,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.0,286.77,Yes
9276-KACMH,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),70.28,4358.89,No
8937-IBVTG,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.69,1939.54,No
8009-TTWHZ,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.11,432.14,Yes
8197-OJIZP,Male,1,No,No,58,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.94,3474.82,Yes
4183-TFHHQ,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),114.44,3437.48,No
1783-LFDLH,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.23,231.69,Yes
1674-NXOXM,Female,0,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.42,1181.1,No
9231-SDJET,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.11,1473.97,Yes
6811-CPJHB,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,69.21,2625.79,Yes
5000-NYIRJ,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.35,1418.31,Yes
6925-VCPTN,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.35,408.6,Yes
7690-NRHMP,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),88.08,4935.32,Yes
3688-SRAES,Female,0,No,No,28,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.77,2115.89,Yes
7365-JIHWF,Male,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),91.52,4401.56,No
3727-XFNQV,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,101.53,1313.65,Yes
9423-JGYKI,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),92.65,376.75,Yes
2812-JIQFF,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,101.52,618.76,Yes
3572-CPJMV,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,76.98,3686.72,No
6838-JWYIB,Male,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),89.6,1431.74,No
8080-GUIXD,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,73.11,82.54,No
7265-ZJQAX,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),105.78,5714.88,Yes
7242-VOJDN,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.79,3184.68,No
8590-XGIMD,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),99.08,5744.24,No
1469-EYEAU,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),92.02,4500.86,No
6806-LDNMN,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.3,245.15,No
3261-VACCS,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.28,2599.14,No
6286-SOYOI,Male,0,Yes,No,27,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,72.1,1943.33,Yes
7452-MVGNN,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.63,84.72,Yes
1683-LNINH,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),67.15,133.8,Yes
4785-JFYII,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.83,1337.77,No
5769-ZKXYL,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.34,496.91,No
2178-TULXP,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.19,84.91,Yes
8788-QEXDN,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,96.98,3196.34,Yes
6466-WLGUN,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.08,20.4,Yes
3527-XBXMG,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.04,914.14,No
3515-UJBZW,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.3,4869.15,No
8826-QGTAO,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),92.49,5092.82,No
3706-IRLHO,Male,0,No,No,44,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,55.41,2435.27,Yes
5314-QSQHZ,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.75,233.77,No
5352-TWBKY,Male,0,Yes,Yes,12,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.31,1042.9,No
5306-GBXGN,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),64.55,256.07,Yes
7129-MQIGD,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.16,158.04,Yes
7697-KEXNX,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.22,1404.81,No
5122-KPZQC,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.5,743.67,Yes
7593-ALEVC,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),94.5,5474.56,Yes
6141-RKSCU,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.95,1958.09,Yes
6833-SPBBD,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),105.55,1051.7,Yes
6075-ZFKRF,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,105.02,6726.76,Yes
6976-ODVNZ,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,94.36,575.3,Yes
3723-BQEWU,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.89,1675.14,Yes
7140-RIHBN,Female,1,No,No,23,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.45,1775.68,No
8026-NUNXW,Male,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.56,525.9,Yes
7376-AAMUX,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),83.01,4979.02,No
2076-QECDH,Female,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),94.28,3486.95,Yes
2365-KIXTP,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.23,248.2,Yes
2875-SPRDB,Female,0,Yes,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.32,945.26,Yes
2931-YXBGX,Male,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.7,777.66,No
1410-ONJHA,Male,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.26,1155.76,Yes
5156-JFRIA,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),80.83,1283.52,Yes
8434-CYCMA,Male,0,No,No,5,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.27,317.53,No
6255-FLOCO,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.55,319.78,No
8455-RRGCT,Male,1,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),83.71,1765.85,No
5972-SZSFD,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.01,1042.39,Yes
2761-BYOKW,Female,0,No,No,25,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.34,1943.28,Yes
4329-PPGRN,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.34,67.07,No
9976-MQWWX,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.35,270.76,Yes
8172-TZDOK,Male,0,Yes,Yes,4,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,74.26,289.9,Yes
4764-GJUVX,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.62,620.15,Yes
3237-NGSBU,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.23,1512.29,No
9524-UGJZX,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),85.72,3676.51,Yes
4746-SYEGB,Female,1,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),84.01,3030.31,Yes
3580-UOUEV,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.62,3322.63,Yes
8989-IRDAR,Male,1,No,No,7,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,66.28,471.72,Yes
3156-WITUJ,Female,0,No,No,23,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.01,1703.69,Yes
